movieId,tmdbId,id,title,overview,popularity,vote_average,vote_count,release_date,runtime,director,poster_path,genres,keywords,cast
33615,953,953,Madagascar,"Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.",48.110909,6.6,3237,2005-05-25,86.0,,,"[""Family"", ""Animation""]","[""lion"", ""hippopotamus"", ""giraffe"", ""penguin"", ""zebra""]",[]
33794,272,272,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",115.040024,7.5,7359,2005-06-10,140.0,,,"[""Action"", ""Crime"", ""Drama""]","[""himalaya"", ""martial arts"", ""dc comics"", ""crime fighter"", ""secret identity"", ""undercover"", ""hero"", ""loss of father"", ""society"", ""gotham city"", ""vigilante"", ""superhero"", ""based on comic book"", ""rivalry"", ""tragic hero"", ""ninja"", ""good vs evil"", ""crime"", ""super powers"", ""haunted by the past"", ""evil doctor"", ""escapade"", ""master villain"", ""fighting crime"", ""unfulfillment"", ""love and romance"", ""unfulfilled love""]",[]
34048,74,74,War of the Worlds,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop of his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",48.572726,6.2,2322,2005-06-28,116.0,,,"[""Adventure"", ""Thriller"", ""Science Fiction""]","[""post traumatic stress  disorder"", ""new jersey"", ""airplane"", ""dystopia"", ""daughter"", ""apocalypse"", ""alien invasion"", ""human subjugation""]",[]
40339,9982,9982,Chicken Little,"When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken.",47.973995,5.6,944,2005-11-04,81.0,,,"[""Animation"", ""Family"", ""Comedy""]","[""fish"", ""small town"", ""space marine"", ""chicken"", ""alien"", ""best friend"", ""alien invasion"", ""animal"", ""duringcreditsstinger"", ""3d""]",[]
40815,674,674,Harry Potter and the Goblet of Fire,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.",101.250416,7.5,5608,2005-11-05,157.0,,,"[""Adventure"", ""Fantasy"", ""Family""]","[""magic"", ""dying and death"", ""broom"", ""sorcerer's apprentice"", ""school of witchcraft"", ""chosen one"", ""black magic"", ""boarding school"", ""vision"", ""tournament"", ""teenager"", ""wizard"", ""teenage hero"", ""based on young adult novel""]",[]
41566,411,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",67.391328,6.7,2629,2005-12-07,143.0,,,"[""Adventure"", ""Family"", ""Fantasy""]","[""saving the world"", ""witch"", ""based on novel"", ""brother sister relationship"", ""self sacrifice"", ""winter"", ""cupboard"", ""beaver"", ""lion"", ""fairy-tale figure"", ""battle"", ""narnia"", ""fantasy world"", ""duringcreditsstinger""]",[]
41569,254,254,King Kong,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",61.22601,6.6,2337,2005-12-14,187.0,,,"[""Adventure"", ""Drama"", ""Action""]","[""film business"", ""screenplay"", ""show business"", ""film making"", ""film producer"", ""exotic island"", ""monster"", ""indigenous"", ""ship"", ""dinosaur""]",[]
42738,834,834,Underworld: Evolution,"As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.",49.020045,6.4,1528,2006-01-12,106.0,,,"[""Fantasy"", ""Action"", ""Science Fiction"", ""Thriller""]","[""budapest"", ""key"", ""vampire"", ""light"", ""werewolf"", ""evolution"", ""fang vamp""]",[]
44022,950,950,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",85.115058,6.5,2951,2006-03-23,91.0,,,"[""Animation"", ""Family"", ""Comedy"", ""Adventure""]","[""mammoth"", ""sloth"", ""ice age"", ""barrier ice"", ""ice melting"", ""iceberg"", ""flooding"", ""adventure"", ""lovers"", ""deluge"", ""saber-toothed tiger""]",[]
44191,752,752,V for Vendetta,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",84.630969,7.7,4442,2006-03-15,132.0,,,"[""Action"", ""Thriller"", ""Fantasy""]","[""detective"", ""vatican"", ""fascism"", ""satanism"", ""fascist"", ""dystopia"", ""government"", ""chancellor"", ""revenge"", ""personification of satan"", ""torture"", ""hatred"", ""masked vigilante"", ""catholicism"", ""catholic priest"", ""catholic guilt"", ""jesuit"", ""vengeful spirit"", ""activist"", ""irish catholic"", ""vengeful"", ""jesuit priest"", ""gnosticism"", ""occultism""]",[]
45186,956,956,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",63.079003,6.5,2028,2006-05-03,126.0,,,"[""Adventure"", ""Action"", ""Thriller""]","[""berlin"", ""cia"", ""vatican"", ""white house"", ""secret identity"", ""secret"", ""explosive"", ""mobile phone"", ""map"", ""traitor"", ""mask"", ""honeymoon"", ""shanghai"", ""pretended murder"", ""secret mission"", ""letter"", ""funeral"", ""covered investigation"", ""to shoot dead"", ""secret agent"", ""video"", ""stamp"", ""hard drive"", ""e-mail"", ""decipherment"", ""suitcase"", ""computer"", ""revenge"", ""murder"", ""mission"", ""hospital"", ""duel"", ""disguise"", ""celebration"", ""good and bad"", ""research laboratory"", ""blast""]",[]
45517,920,920,Cars,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",82.643036,6.6,3877,2006-06-08,117.0,,,"[""Animation"", ""Adventure"", ""Comedy"", ""Family""]","[""car race"", ""car journey"", ""village and town"", ""auto"", ""route 66"", ""wrecker"", ""porsche"", ""retirement"", ""media"", ""friendship"", ""sport"", ""anthropomorphism"", ""los angeles"", ""road movie"", ""aftercreditsstinger"", ""duringcreditsstinger""]",[]
45720,350,350,The Devil Wears Prada,The Devil Wears Prada is about a young journalist who moves to New York to work in the fashion industry. Her boss however is extremely demanding and cruel and won’t let her succeed if she doesn’t fit into the high class elegant look of their magazine when all she really wants to be a good journalist.,83.893257,7.0,3088,2006-06-30,109.0,,,"[""Comedy"", ""Drama"", ""Romance""]","[""paris"", ""journalist"", ""journalism"", ""world of fasion"", ""fashion journal"", ""assistant"", ""job entrant"", ""job interview"", ""editor-in-chief""]",[]
45722,58,58,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",145.847379,7.0,5246,2006-06-20,151.0,,,"[""Adventure"", ""Fantasy"", ""Action""]","[""witch"", ""fortune teller"", ""bondage"", ""exotic island"", ""monster"", ""captain"", ""card game"", ""east india trading company"", ""compass"", ""ship"", ""daughter"", ""pirate"", ""swashbuckler"", ""aftercreditsstinger""]",[]
46530,1452,1452,Superman Returns,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",57.925623,5.4,1400,2006-06-28,154.0,,,"[""Adventure"", ""Fantasy"", ""Action"", ""Science Fiction""]","[""saving the world"", ""dc comics"", ""invulnerability"", ""sequel"", ""superhero"", ""based on comic book"", ""kryptonite"", ""super powers"", ""superhuman strength"", ""lex luthor""]",[]
46972,1593,1593,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.",48.780039,6.3,2862,2006-10-20,108.0,,,"[""Action"", ""Adventure"", ""Comedy"", ""Family"", ""Fantasy""]","[""museum"", ""skeleton"", ""night shift"", ""chaos"", ""genghis khan"", ""maya civilization"", ""natural history"", ""theodore roosevelt"", ""dinosaur"", ""based on children's book"", ""magical object"", ""security guard"", ""duringcreditsstinger"", ""inanimate objects coming to life""]",[]
47099,1402,1402,The Pursuit of Happyness,"The true story of Christopher Gardner, who invests heavily in a device known as a 'Bone Density Scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. His wife leaves him,  he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son,  he's desperate to find a steady job. He takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices.",80.581367,7.7,2525,2006-12-14,117.0,,,"[""Drama""]","[""san francisco"", ""single parent"", ""homeless person"", ""bus"", ""worker"", ""homelessness"", ""work"", ""church service"", ""bad luck"", ""biography"", ""salesman"", ""stockbroker""]",[]
47200,1948,1948,Crank,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,47.992817,6.6,1151,2006-08-31,88.0,,,"[""Action"", ""Thriller"", ""Crime""]","[""poison"", ""helicopter"", ""assassin"", ""nudity"", ""hitman"", ""adrenalin"", ""fistfight"", ""swimming pool"", ""revenge"", ""shootout"", ""motorcycle"", ""drug"", ""cell phone"", ""car chase"", ""though guy"", ""pharmacy"", ""defibrillation"", ""hospital gown"", ""emergency room"", ""aftercreditsstinger"", ""sweatshop"", ""run"", ""epinephrine""]",[]
48394,1417,1417,Pan's Labyrinth,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",90.809408,7.6,3041,2006-05-27,118.0,,,"[""Fantasy"", ""Drama"", ""War""]","[""spain"", ""resistance"", ""servant"", ""anti hero"", ""fairy"", ""fairy tale"", ""franco regime"", ""army"", ""princess"", ""love"", ""woods"", ""king"", ""hiding"", ""labyrinth"", ""mythological""]",[]
48516,1422,1422,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",63.429157,7.9,4339,2006-10-05,151.0,,,"[""Drama"", ""Thriller"", ""Crime""]","[""undercover"", ""boston"", ""police"", ""friends"", ""mafia"", ""undercover cop"", ""mobster"", ""mole"", ""state police"", ""police training"", ""realtor""]",[]
